works,value,students,classWidth,classLength
1,8.22202436772571,8,22,35
1,16.208620656170464,8,22,35
1,14.632575408089703,9,22,35
1,4.226459610718994,9,22,35
1,3.6189046621614196,9,22,35
1,8.197180087503096,9,22,35
1,3.6189047590037697,9,22,35
1,3.6189049402272975,10,22,35
1,8.222024710857985,10,22,35
1,3.618904740265408,10,22,35
1,3.6189051338552805,10,22,35
1,3.618905077538646,10,22,35
1,3.6189045229083887,11,22,35
1,3.6189048877955687,11,22,35
1,5.2941632313625115,11,22,35
1,8.19718088249858,11,22,35
1,3.618904428506847,11,22,35
1,3.646031280200034,12,22,35
1,3.6189045311858647,12,22,35
1,5.812279676098988,12,22,35
1,5.294161581601674,12,22,35
1,8.222024921531625,12,22,35
1,3.6189050476718005,13,22,35
1,5.2941623982172334,13,22,35
1,3.6189052068941745,13,22,35
1,5.81227999910267,13,22,35
1,3.618904508216983,13,22,35
1,3.6189045231632613,14,22,35
1,3.618905493109492,14,22,35
1,3.61890517409254,14,22,35
1,3.61890452190375,14,22,35
1,5.294161916198611,14,22,35
1,3.618904748791836,15,22,35
1,4.226459354758473,15,22,35
1,4.226459629009682,15,22,35
1,3.618904758075144,15,22,35
1,5.294162153088485,15,22,35
1,5.294162294064724,16,22,35
1,5.29416198338418,16,22,35
1,3.618904778679092,16,22,35
1,3.6189053357159553,16,22,35
1,8.222024676687473,16,22,35
1,9.163745280528323,17,22,35
1,5.294161644261576,17,22,35
1,3.6460300580354144,17,22,35
1,3.61890465754264,17,22,35
1,5.294162001077127,17,22,35
1,3.6189049666508004,18,22,35
1,3.6189044497458145,18,22,35
1,3.6189047638293994,18,22,35
1,3.61890488143932,18,22,35
1,3.6189048036731446,18,22,35
1,3.61890531599956,19,22,35
1,3.6189051763958795,19,22,35
1,5.294161590785044,19,22,35
1,4.226459215574839,19,22,35
1,3.6189045924860146,19,22,35
1,3.618904586971054,5,22,36
1,3.618905092388269,5,22,36
1,3.618904645193553,5,22,36
1,14.632575378960468,5,22,36
1,5.294162024782815,5,22,36
1,8.19718042236619,6,22,36
1,4.2264595524656,6,22,36
1,5.294161823510987,6,22,36
1,3.6189049995857383,6,22,36
1,3.6189047686803373,6,22,36
1,3.61890526451344,7,22,36
1,3.618904744814314,7,22,36
1,3.6189044287424266,7,22,36
1,3.6189045797944406,7,22,36
1,4.2264592617781975,7,22,36
1,3.618904797442565,8,22,36
1,3.6189046792582458,8,22,36
1,4.226459388980267,8,22,36
1,3.6189049191274427,8,22,36
1,3.6189046951880166,8,22,36
1,3.618904569607234,9,22,36
1,3.618904911943688,9,22,36
1,5.294161990274538,9,22,36
1,3.6189050021279954,9,22,36
1,3.6189044348297172,9,22,36
1,3.618904931776499,10,22,36
1,3.618904574312433,10,22,36
1,3.618905011905573,10,22,36
1,5.294162919280153,10,22,36
1,3.6189044771883117,10,22,36
1,3.6189045247628226,11,22,36
1,3.6189046885980303,11,22,36
1,3.6189056267584454,11,22,36
1,3.646030025680585,11,22,36
1,3.618904726313393,11,22,36
1,3.618904574820194,12,22,36
1,5.294161658071864,12,22,36
1,4.226459563163783,12,22,36
1,5.294161958045446,12,22,36
1,3.618904682213782,12,22,36
1,3.618904403815554,13,22,36
1,3.646031120820077,13,22,36
1,3.618904940182903,13,22,36
1,5.294161713707861,13,22,36
1,5.294161629768884,13,22,36
1,3.6189045939529576,14,22,36
1,3.6189050635210753,14,22,36
1,5.294173453435791,14,22,36
1,3.6189051469098725,14,22,36
1,8.22202480865449,14,22,36
1,3.6189044508674684,15,22,36
1,5.294161777310318,15,22,36
1,5.294162532555718,15,22,36
1,3.6189045659447663,15,22,36
1,3.618904567413641,15,22,36
1,3.6189047451598366,16,22,36
1,3.6460301540510747,16,22,36
1,3.618904568781391,16,22,36
1,3.6189044533278234,16,22,36
1,3.618904664561712,16,22,36
1,3.618905032198442,17,22,36
1,3.6189050108485357,17,22,36
1,3.6189046449277757,17,22,36
1,3.618904750607636,17,22,36
1,4.226459716440752,17,22,36
1,3.6189050485812544,18,22,36
1,3.6189048293963473,18,22,36
1,5.812279472991287,18,22,36
1,3.6189046347760594,18,22,36
1,3.618904516153946,18,22,36
1,5.294161599807855,19,22,36
1,3.6189045682534537,19,22,36
1,5.81227995109614,19,22,36
1,3.646030380954978,19,22,36
1,3.6189048743955725,19,22,36
1,5.294161870779099,5,22,37
1,3.6189050284305564,5,22,37
1,3.6189046069385795,5,22,37
1,8.222024187686149,5,22,37
1,3.6189044493032294,5,22,37
1,3.618904907600952,6,22,37
1,3.6189053659515618,6,22,37
1,3.618904419021031,6,22,37
1,5.294162072999467,6,22,37
1,3.6189060426022874,6,22,37
1,3.618905058872806,7,22,37
1,5.294162083299751,7,22,37
1,3.6189055950153417,7,22,37
1,4.226459628045426,7,22,37
1,9.163745295368319,7,22,37
1,3.6189044984827614,8,22,37
1,5.29416158235774,8,22,37
1,5.294162758971663,8,22,37
1,3.618905192721192,8,22,37
1,3.6189049925670327,8,22,37
1,3.6189054101866973,9,22,37
1,3.6189044168645608,9,22,37
1,4.226460204977886,9,22,37
1,3.618904932298243,9,22,37
1,5.294161665217711,9,22,37
1,3.6189046754718017,10,22,37
1,5.294162594769194,10,22,37
1,3.6189053725415308,10,22,37
1,3.6189044319993338,10,22,37
1,3.6189047914888715,10,22,37
1,3.618904423003355,11,22,37
1,3.618905185857744,11,22,37
1,5.29416181583029,11,22,37
1,3.6189051946582724,11,22,37
1,5.294161600207104,11,22,37
1,8.197180341670398,12,22,37
1,3.6189044108724167,12,22,37
1,3.618904779227048,12,22,37
1,3.6189045202145578,12,22,37
1,16.20862054938543,12,22,37
1,3.618904931568355,13,22,37
1,3.6189312005167924,13,22,37
1,3.618904814765245,13,22,37
1,3.6189048568204574,13,22,37
1,4.226459332549217,13,22,37
1,3.61890506987741,14,22,37
1,5.294161560101003,14,22,37
1,3.6189046914444862,14,22,37
1,8.19718015813848,14,22,37
1,3.6189048498667455,14,22,37
1,3.6189045025371085,15,22,37
1,3.618904506833273,15,22,37
1,5.294161781393585,15,22,37
1,3.61890444962668,15,22,37
1,3.6189046230402955,15,22,37
1,3.6189045557717465,16,22,37
1,5.8122797758786175,16,22,37
1,3.6189049037431973,16,22,37
1,5.294161671723922,16,22,37
1,5.294162146978124,16,22,37
1,3.618904399990401,17,22,37
1,5.812279763218249,17,22,37
1,8.222024784195499,17,22,37
1,14.216287681084111,17,22,37
1,3.6460302658418593,17,22,37
1,3.6189055349839525,18,22,37
1,3.6189045326485227,18,22,37
1,5.812279839189222,18,22,37
1,3.618904666600191,18,22,37
1,3.618904925629684,18,22,37
1,3.6189050986548983,19,22,37
1,3.618904526626368,19,22,37
1,3.618904701495287,19,22,37
1,3.6460303321957546,19,22,37
1,8.22202479663327,19,22,37
1,3.6189048565975095,5,22,38
1,3.618904426316558,5,22,38
1,5.812279665221134,5,22,38
1,3.6189059110486386,5,22,38
1,3.6189050369726656,5,22,38
1,3.618904797925673,6,22,38
1,3.618905138614958,6,22,38
1,14.216287712290862,6,22,38
1,3.6189053391669828,6,22,38
1,3.618904703750426,6,22,38
1,3.6189045823221684,7,22,38
1,5.294161841059079,7,22,38
1,8.19718027305792,7,22,38
1,4.226460033567385,7,22,38
1,3.6189045558857207,7,22,38
1,3.6189047125077023,8,22,38
1,3.618904882655934,8,22,38
1,3.618905924644476,8,22,38
1,5.294161686505998,8,22,38
1,3.646058745359457,8,22,38
1,3.6189045159356183,9,22,38
1,3.6189045855894455,9,22,38
1,3.6189052541972626,9,22,38
1,3.6189045961480786,9,22,38
1,3.6189049898567625,9,22,38
1,3.618904635354687,10,22,38
1,3.61890450292328,10,22,38
1,3.6465910505154064,10,22,38
1,13.660912401523301,10,22,38
1,3.618904990575546,10,22,38
1,3.618904619699331,11,22,38
1,3.6189049395918023,11,22,38
1,3.6189048004037843,11,22,38
1,3.618904625663763,11,22,38
1,3.618905109357083,11,22,38
1,8.197180294003827,12,22,38
1,5.29416160423639,12,22,38
1,3.6189050170770143,12,22,38
1,3.6189046887821283,12,22,38
1,3.618904526556618,12,22,38
1,5.812279479831983,13,22,38
1,5.294161768299535,13,22,38
1,3.6189050268208796,13,22,38
1,5.2941618950993465,13,22,38
1,3.6189049585800976,13,22,38
1,5.2941618042698355,14,22,38
1,24.325902980598833,14,22,38
1,3.6189049523234673,14,22,38
1,3.61890494190062,14,22,38
1,8.222024276706758,14,22,38
1,8.22202432635192,15,22,38
1,3.6189046020288935,15,22,38
1,3.618904666937821,15,22,38
1,3.618904683973808,15,22,38
1,3.618904499072848,15,22,38
1,4.226459638618209,16,22,38
1,3.618904829255966,16,22,38
1,3.618904691999779,16,22,38
1,5.294162148645428,16,22,38
1,5.2941616512171885,16,22,38
1,3.646029984325671,17,22,38
1,3.6189044826897985,17,22,38
1,5.29416214689355,17,22,38
1,3.6189045932090673,17,22,38
1,3.6189051384125612,17,22,38
1,3.6189054506148355,18,22,38
1,5.294161542787118,18,22,38
1,8.197180650439616,18,22,38
1,5.294162187388851,18,22,38
1,3.6189044431257615,18,22,38
1,5.294161532171726,19,22,38
1,3.6189046440296404,19,22,38
1,3.6189048343937014,19,22,38
1,5.812279962374312,19,22,38
1,5.294161928260592,19,22,38
1,3.6189047260521168,5,22,39
1,3.618905134991303,5,22,39
1,4.226459199910741,5,22,39
1,3.6189050944354704,5,22,39
1,9.163745138012642,5,22,39
1,3.6189056084976476,6,22,39
1,3.618904692614874,6,22,39
1,3.618904818276679,6,22,39
1,3.6189044257937124,6,22,39
1,5.294161546783694,6,22,39
1,3.6189046255939274,7,22,39
1,8.197180509208962,7,22,39
1,3.618904550212573,7,22,39
1,4.226459640033771,7,22,39
1,5.294161874504801,7,22,39
1,5.294161978981352,8,22,39
1,3.61890488844272,8,22,39
1,3.6189046362052273,8,22,39
1,5.294161896570461,8,22,39
1,3.618904648906638,8,22,39
1,5.812279471566383,9,22,39
1,3.618904510337763,9,22,39
1,5.294185813078275,9,22,39
1,5.29416172071454,9,22,39
1,8.197180286779025,9,22,39
1,5.294162538384276,10,22,39
1,3.618904946285748,10,22,39
1,3.618904503689391,10,22,39
1,3.618904567401011,10,22,39
1,3.6189047145494504,10,22,39
1,8.222024528277334,11,22,39
1,3.618904609869625,11,22,39
1,5.294162131665104,11,22,39
1,3.6189045440512193,11,22,39
1,3.646584643570698,11,22,39
1,4.226459535744779,12,22,39
1,3.618904628070797,12,22,39
1,3.6189048885359227,12,22,39
1,16.096084003090684,12,22,39
1,3.618905052045766,12,22,39
1,3.646058819526021,13,22,39
1,3.646030064417417,13,22,39
1,3.618904668248509,13,22,39
1,5.294161694766827,13,22,39
1,3.6189045226007184,13,22,39
1,5.294161874707149,14,22,39
1,3.6189054776743736,14,22,39
1,5.812279570661457,14,22,39
1,3.618905014912394,14,22,39
1,3.618906287462876,14,22,39
1,5.294162195515489,15,22,39
1,5.294162165660147,15,22,39
1,8.197180408310018,15,22,39
1,3.618904757690393,15,22,39
1,3.646030035913331,15,22,39
1,3.618904600273877,16,22,39
1,5.29416174067656,16,22,39
1,4.226460193951169,16,22,39
1,5.29416194778417,16,22,39
1,4.226459156343381,16,22,39
1,9.163745480569656,17,22,39
1,4.226459681148842,17,22,39
1,4.226459262192877,17,22,39
1,5.294161863162573,17,22,39
1,8.222025015163732,17,22,39
1,3.618904790884604,18,22,39
1,3.618904615167086,18,22,39
1,3.618905161982902,18,22,39
1,3.6189045283970684,18,22,39
1,3.6189046615278797,18,22,39
1,3.6189050825352376,19,22,39
1,5.812280017361934,19,22,39
1,3.6189045144981398,19,22,39
1,3.6189047575386657,19,22,39
1,3.6189050288692943,19,22,39
1,5.294161902006149,5,23,20
1,3.61890488045444,5,23,20
1,3.618904814759544,5,23,20
1,4.226459462813532,5,23,20
1,3.6189049518606535,5,23,20
1,5.2941616335236805,6,23,20
1,8.197181547737012,6,23,20
1,14.216288290129565,6,23,20
1,3.61890497885299,6,23,20
1,3.618904706365778,6,23,20
1,3.6189049720356543,7,23,20
1,3.618904515603196,7,23,20
1,3.6189046883014653,7,23,20
1,5.294162088263159,7,23,20
1,3.618904870658047,7,23,20
1,3.6189051876108267,8,23,20
1,5.294162071521092,8,23,20
1,5.294163130951582,8,23,20
1,3.618904950700036,8,23,20
1,3.618904658725975,8,23,20
1,3.6189045798890858,9,23,20
1,3.6189050829386176,9,23,20
1,3.6189054229540547,9,23,20
1,5.294162671416602,9,23,20
1,8.197180170785575,9,23,20
1,3.6189044609785084,10,23,20
1,5.29416166711512,10,23,20
1,5.294161615117106,10,23,20
1,5.294162021254126,10,23,20
1,4.226459418229511,10,23,20
1,3.6189050464196755,11,23,20
1,3.6189046149391806,11,23,20
1,3.618904503120659,11,23,20
1,3.6189049798542934,11,23,20
1,3.618904603660268,11,23,20
1,3.6189048038610037,12,23,20
1,3.6189048713260843,12,23,20
1,5.294162475344278,12,23,20
1,5.294161995883972,12,23,20
1,4.2264597360523135,12,23,20
1,3.6189048496401535,13,23,20
1,5.812279691098363,13,23,20
1,3.6189047351790657,13,23,20
1,3.618904767495122,13,23,20
1,3.6189047694741756,13,23,20
1,5.294161804754743,14,23,20
1,3.6189045581406116,14,23,20
1,3.618904698814699,14,23,20
1,5.29416158620905,14,23,20
1,5.812279538146379,14,23,20
1,3.61890558752763,15,23,20
1,3.6189050905569577,15,23,20
1,5.2941620848500515,15,23,20
1,5.294162671043207,15,23,20
1,3.6189048654805074,15,23,20
1,3.6189050394499165,16,23,20
1,3.618904924212363,16,23,20
1,3.61890474062726,16,23,20
1,3.6189047523402524,16,23,20
1,3.618904511209511,16,23,20
1,3.618904650744841,17,23,20
1,3.618904749550886,17,23,20
1,3.6841892764675563,17,23,20
1,3.6189050412111854,17,23,20
1,4.226459156075611,17,23,20
1,3.61890466802019,18,23,20
1,3.6189049894174823,18,23,20
1,3.618904916341854,18,23,20
1,5.812279598022066,18,23,20
1,3.6189050472331816,18,23,20
1,3.618904533727447,19,23,20
1,3.6189046080225467,19,23,20
1,5.294161717332488,19,23,20
1,3.6189049076942648,19,23,20
1,3.618904706745567,19,23,20
1,3.618904576698615,5,23,21
1,5.294161769779996,5,23,21
1,3.61890462075979,5,23,21
1,3.6189045013777306,5,23,21
1,5.294161978652596,5,23,21
1,3.6189054077654554,6,23,21
1,3.618904789768691,6,23,21
1,3.6189050198785226,6,23,21
1,3.6189051919331545,6,23,21
1,3.618904463531927,6,23,21
1,5.29416202203358,7,23,21
1,3.6189547220566425,7,23,21
1,3.6189045624101976,7,23,21
1,8.197180179031681,7,23,21
1,4.226459619409793,7,23,21
1,5.2941615344881345,8,23,21
1,3.61890466936061,8,23,21
1,5.294161771205002,8,23,21
1,3.618904829190755,8,23,21
1,8.22202470543758,8,23,21
1,3.6189050016620588,9,23,21
1,8.22202422662668,9,23,21
1,3.6189050822468687,9,23,21
1,4.226460058037481,9,23,21
1,3.618904653369314,9,23,21
1,3.6189050924254,10,23,21
1,3.6189045429150415,10,23,21
1,3.64603018835612,10,23,21
1,16.208620592582786,10,23,21
1,9.163745029545803,10,23,21
1,9.163745412113558,11,23,21
1,3.6189167812299354,11,23,21
1,5.2941618323903885,11,23,21
1,5.294161530805451,11,23,21
1,3.6189047952081763,11,23,21
1,3.618904840384789,12,23,21
1,4.226459994051707,12,23,21
1,5.812279771687374,12,23,21
1,5.294161653414233,12,23,21
1,3.6189050328413033,12,23,21
1,5.29416174539741,13,23,21
1,3.618904559314416,13,23,21
1,5.294162887600481,13,23,21
1,3.6189049512092875,13,23,21
1,4.226459296100858,13,23,21
1,3.6189045489624343,14,23,21
1,3.618905111105557,14,23,21
1,3.6189049257515653,14,23,21
1,5.294161734082477,14,23,21
1,3.6189047521437447,14,23,21
1,5.294161927207524,15,23,21
1,3.618905791479368,15,23,21
1,5.294161923143823,15,23,21
1,3.618904684657902,15,23,21
1,3.618904675837797,15,23,21
1,3.646030670592901,16,23,21
1,5.294161864848165,16,23,21
1,3.618904461597761,16,23,21
1,8.197180164662743,16,23,21
1,3.618904937996824,16,23,21
1,3.6189044930145986,17,23,21
1,3.6189049328747154,17,23,21
1,3.618904622961704,17,23,21
1,3.618904531705826,17,23,21
1,3.61890469286648,17,23,21
1,3.6189046338004824,18,23,21
1,3.6189048372966566,18,23,21
1,5.294161744712573,18,23,21
1,3.618904513202748,18,23,21
1,3.618904445395657,18,23,21
1,5.812279570363464,19,23,21
1,5.294161632303484,19,23,21
1,3.618905049947419,19,23,21
1,3.618904736344843,19,23,21
1,5.294161954695338,19,23,21
1,3.618904675665588,5,23,22
1,3.618904652732019,5,23,22
1,8.22202426310887,5,23,22
1,3.618904726685582,5,23,22
1,5.294161667994393,5,23,22
1,3.618905027024734,6,23,22
1,3.6189049647741625,6,23,22
1,3.618904731279486,6,23,22
1,16.20862085472664,6,23,22
1,3.618904655969134,6,23,22
1,3.618904950543949,7,23,22
1,3.6189045300679985,7,23,22
1,3.6189045584128223,7,23,22
1,5.294161915039698,7,23,22
1,3.618904916887832,7,23,22
1,5.2941617650258905,8,23,22
1,3.61890495993767,8,23,22
1,3.6189046053036322,8,23,22
1,3.6189075386549643,8,23,22
1,5.812279597189062,8,23,22
1,3.6189051765626763,9,23,22
1,3.6189047115684727,9,23,22
1,3.6189061443423713,9,23,22
1,5.812279818910839,9,23,22
1,3.6189047079073657,9,23,22
1,3.6189044123697247,10,23,22
1,4.226460412994763,10,23,22
1,3.6189052931113377,10,23,22
1,5.294161753874341,10,23,22
1,3.6189045461539453,10,23,22
1,3.61890474892881,11,23,22
1,5.29416191213801,11,23,22
1,4.226459689361583,11,23,22
1,5.294161724541612,11,23,22
1,3.6189044867066653,11,23,22
1,3.618904832072394,12,23,22
1,3.6189044999663906,12,23,22
1,5.294162264084638,12,23,22
1,3.618904773634827,12,23,22
1,3.6189047503264584,12,23,22
1,16.09608422764452,13,23,22
1,3.618904661879845,13,23,22
1,3.6189051433786297,13,23,22
1,3.6189045376013786,13,23,22
1,5.294161820806811,13,23,22
1,3.6189046168860033,14,23,22
1,14.63257562056525,14,23,22
1,4.226459176139184,14,23,22
1,3.6189049116805108,14,23,22
1,5.294161904882614,14,23,22
1,5.294161765715529,15,23,22
1,3.6189044465419062,15,23,22
1,5.8122798042115225,15,23,22
1,3.6189050140965553,15,23,22
1,4.226460019398116,15,23,22
1,9.163745470681082,16,23,22
1,3.6189054669387533,16,23,22
1,3.6189051533824617,16,23,22
1,14.216287697481347,16,23,22
1,3.6189047201250144,16,23,22
1,8.222024322590107,17,23,22
1,3.618904404132108,17,23,22
1,3.6189045024098654,17,23,22
1,3.6189046540511605,17,23,22
1,3.618904803863745,17,23,22
1,3.618904910184589,18,23,22
1,5.812279604750066,18,23,22
1,3.6189049101116226,18,23,22
1,3.6189047387562248,18,23,22
1,3.6189046245408236,18,23,22
1,3.6189051132804,19,23,22
1,3.6189046567366163,19,23,22
1,3.61890471227931,19,23,22
1,5.294162530967113,19,23,22
1,3.6189050328067145,19,23,22
1,3.6189047246330963,5,23,23
1,5.294161967258968,5,23,23
1,3.6189070481618195,5,23,23
1,16.096083942369454,5,23,23
1,3.6189048172305824,5,23,23
1,3.6189046470513717,6,23,23
1,3.6460309741033075,6,23,23
1,3.618904703247238,6,23,23
1,5.294161856234126,6,23,23
1,3.6189046360795283,6,23,23
1,3.6189046389037065,7,23,23
1,5.29416187490998,7,23,23
1,5.29416478120317,7,23,23
1,8.1971803042903,7,23,23
1,3.646030220794374,7,23,23
1,3.6189051333054216,8,23,23
1,4.226459702722771,8,23,23
1,3.618904627239972,8,23,23
1,5.294161740876132,8,23,23
1,8.197180828715043,8,23,23
1,3.618904587553061,9,23,23
1,3.6189047857973073,9,23,23
1,3.646030477434981,9,23,23
1,3.6189047289975385,9,23,23
1,3.6189044695828665,9,23,23
1,9.16374522356985,10,23,23
1,3.618904468596731,10,23,23
1,5.294162221442141,10,23,23
1,3.6189046899985815,10,23,23
1,3.6189048401599826,10,23,23
1,3.618904485816222,11,23,23
1,3.6189073827950593,11,23,23
1,5.29416185038283,11,23,23
1,3.6189045784254397,11,23,23
1,3.618904653488274,11,23,23
1,3.6189048008477176,12,23,23
1,3.618904516615759,12,23,23
1,5.294161855936232,12,23,23
1,3.6189053306409855,12,23,23
1,3.6189046358890247,12,23,23
1,3.6189056098552173,13,23,23
1,5.29416213889345,13,23,23
1,3.6189050183405516,13,23,23
1,3.618904995433044,13,23,23
1,3.618904538639467,13,23,23
1,8.197180228160187,14,23,23
1,4.22645995408189,14,23,23
1,5.294162450663218,14,23,23
1,3.6189051498561624,14,23,23
1,15.650154080217039,14,23,23
1,3.6189050032159384,15,23,23
1,3.6189048226710483,15,23,23
1,3.618904509558425,15,23,23
1,3.6460305112042306,15,23,23
1,4.2264592583722065,15,23,23
1,3.6460302166753764,16,23,23
1,3.61890462794832,16,23,23
1,5.294162596234675,16,23,23
1,3.6189046169019834,16,23,23
1,16.32429664323425,16,23,23
1,5.8122800526618725,17,23,23
1,3.6189048595296796,17,23,23
1,3.618904807006481,17,23,23
1,4.226459336689862,17,23,23
1,3.6189050423389513,17,23,23
1,3.618904856425663,18,23,23
1,3.6189044243488584,18,23,23
1,3.6189049609384676,18,23,23
1,3.6189044262096943,18,23,23
1,3.6189046230105597,18,23,23
1,5.2941617296225,19,23,23
1,5.81228084171036,19,23,23
1,5.812279683162223,19,23,23
1,3.6189051236921568,19,23,23
1,3.6189045350893885,19,23,23
1,3.6460299984517803,5,23,24
1,3.646030602456093,5,23,24
1,3.6189046524942685,5,23,24
1,4.226460487903778,5,23,24
1,4.226459610543531,5,23,24
1,3.6189045383571323,6,23,24
1,3.6189044965710453,6,23,24
1,3.6189044556890355,6,23,24
1,5.294161588369327,6,23,24
1,3.6460301319289394,6,23,24
1,3.618905115376542,7,23,24
1,9.163745142131015,7,23,24
1,3.618904944349217,7,23,24
1,3.618904836546076,7,23,24
1,5.812279800988812,7,23,24
1,3.646030354824655,8,23,24
1,3.618904882403307,8,23,24
1,5.2941619383613014,8,23,24
1,5.294161953097287,8,23,24
1,3.618904432933352,8,23,24
1,5.294161981086094,9,23,24
1,4.226459606200355,9,23,24
1,3.6189046522413504,9,23,24
1,5.294161972689552,9,23,24
1,5.2941616022624745,9,23,24
1,3.618904833795808,10,23,24
1,3.6189044946738336,10,23,24
1,3.646030021489528,10,23,24
1,4.226459462837864,10,23,24
1,8.197180645093269,10,23,24
1,3.618905217261536,11,23,24
1,14.632575111578598,11,23,24
1,3.618904491509112,11,23,24
1,3.618904560291979,11,23,24
1,3.6189045480346254,11,23,24
1,3.618904504306162,12,23,24
1,3.6189048184065373,12,23,24
1,4.226459766685065,12,23,24
1,4.226459450485555,12,23,24
1,3.618904980032362,12,23,24
1,3.618905024297541,13,23,24
1,3.618904835982081,13,23,24
1,3.618904966016384,13,23,24
1,3.6189043924229423,13,23,24
1,8.22202459306571,13,23,24
1,3.6189049080856592,14,23,24
1,5.8122797512780675,14,23,24
1,5.294162654660044,14,23,24
1,3.6189047249969977,14,23,24
1,3.618904915661698,14,23,24
1,3.618904505415017,15,23,24
1,3.6189049040652845,15,23,24
1,3.6189046551875097,15,23,24
1,3.61890439206001,15,23,24
1,3.6189046673799226,15,23,24
1,3.618904893071464,16,23,24
1,9.163745048918097,16,23,24
1,3.6189045843875842,16,23,24
1,5.294161723740443,16,23,24
1,3.6189044490856404,16,23,24
1,5.294162120999746,17,23,24
1,5.294161665061331,17,23,24
1,8.22202476200127,17,23,24
1,8.222024613247337,17,23,24
1,3.618904549450461,17,23,24
1,5.294161959315722,18,23,24
1,3.6189044071902523,18,23,24
1,3.618904799878524,18,23,24
1,3.6189044014621414,18,23,24
1,3.618904552227589,18,23,24
1,3.6189048006364435,19,23,24
1,3.618904813350871,19,23,24
1,3.6189049080687274,19,23,24
1,3.6189044114185633,19,23,24
1,5.81228007973288,19,23,24
1,3.6189044024726473,5,23,25
1,5.294162168881196,5,23,25
1,3.6189047774379346,5,23,25
1,5.812279523574654,5,23,25
1,8.222024291474462,5,23,25
1,5.294161865575707,6,23,25
1,3.6189048575919305,6,23,25
1,3.618904508205323,6,23,25
1,5.294161970177671,6,23,25
1,3.6189044479708508,6,23,25
1,4.226459199347263,7,23,25
1,3.6189050676878027,7,23,25
1,3.6189049669480258,7,23,25
1,3.6189046382116996,7,23,25
1,3.6189046889973717,7,23,25
1,3.618904521909219,8,23,25
1,3.6189049791286645,8,23,25
1,5.294161790611975,8,23,25
1,5.294161876254825,8,23,25
1,3.618904587723479,8,23,25
1,3.6189047396804535,9,23,25
1,5.294162981242257,9,23,25
1,3.6189045325128584,9,23,25
1,5.812280326305783,9,23,25
1,3.6189046238025275,9,23,25
1,3.618904465231507,10,23,25
1,8.19718063859577,10,23,25
1,5.294161555312096,10,23,25
1,5.812279748339852,10,23,25
1,3.618905221271894,10,23,25
1,5.31540626923092,11,23,25
1,3.6189047271389896,11,23,25
1,3.618904492150397,11,23,25
1,4.226459291869057,11,23,25
1,3.6189051233780014,11,23,25
1,3.6189045428658653,12,23,25
1,3.618904687007859,12,23,25
1,3.6189056813238154,12,23,25
1,3.61890458180279,12,23,25
1,5.294161923299344,12,23,25
1,5.294161692300109,13,23,25
1,3.6460303098766413,13,23,25
1,9.163745202090944,13,23,25
1,5.294161943906907,13,23,25
1,3.6189056023081947,13,23,25
1,3.6189046304837897,14,23,25
1,3.618905245038043,14,23,25
1,5.812280358055983,14,23,25
1,4.226459482436787,14,23,25
1,3.6189044840333873,14,23,25
1,3.618904911832883,15,23,25
1,3.6189058491267527,15,23,25
1,8.222024278557063,15,23,25
1,5.294161996897673,15,23,25
1,3.6189044145653897,15,23,25
1,9.163745312650898,16,23,25
1,3.646030104415955,16,23,25
1,3.6189049793821244,16,23,25
1,3.618904529484916,16,23,25
1,3.6189050771490363,16,23,25
1,3.6189049805319273,17,23,25
1,8.222024431715717,17,23,25
1,3.6189046677272834,17,23,25
1,5.29416196529672,17,23,25
1,5.294161974037292,17,23,25
1,5.294162209519606,18,23,25
1,3.618905061945986,18,23,25
1,3.6189047157192293,18,23,25
1,3.6189049206959436,18,23,25
1,3.6189047878547607,18,23,25
1,3.618904662634641,19,23,25
1,5.81227946411908,19,23,25
1,3.618909944659894,19,23,25
1,3.6189044117935874,19,23,25
1,3.6189049970855334,19,23,25
1,5.812279613902422,5,23,26
1,3.618904477734002,5,23,26
1,5.294161620063692,5,23,26
1,3.6189050274612695,5,23,26
1,4.226459299030944,5,23,26
1,3.6460301231130616,6,23,26
1,3.646030198184471,6,23,26
1,4.226459489246154,6,23,26
1,9.163745387636997,6,23,26
1,3.6189045914684623,6,23,26
1,5.294161994548673,7,23,26
1,3.6189048197454845,7,23,26
1,3.6189049042819605,7,23,26
1,3.618904648266959,7,23,26
1,4.226459445129399,7,23,26
1,3.6189047422943714,8,23,26
1,3.618904604360155,8,23,26
1,3.618904416524287,8,23,26
1,3.6189049548959833,8,23,26
1,3.618905147742907,8,23,26
1,5.294161860890712,9,23,26
1,3.6460301898898924,9,23,26
1,5.294161907223049,9,23,26
1,3.6189068713639934,9,23,26
1,3.6189047543857567,9,23,26
1,3.6189314298966457,10,23,26
1,3.6189054224692208,10,23,26
1,13.964547483331241,10,23,26
1,5.294161685383422,10,23,26
1,3.6189049926630723,10,23,26
1,3.61890484852082,11,23,26
1,5.2941628520294755,11,23,26
1,8.222024298371357,11,23,26
1,5.294161847612983,11,23,26
1,3.6189044893063596,11,23,26
1,4.226459989550466,12,23,26
1,5.294161741044417,12,23,26
1,3.618904468842477,12,23,26
1,3.618905018632645,12,23,26
1,3.6460300392487124,12,23,26
1,3.6189044692363774,13,23,26
1,3.6189047308705935,13,23,26
1,3.618905438095223,13,23,26
1,3.618905075626217,13,23,26
1,3.6189051106335786,13,23,26
1,3.618904684883624,14,23,26
